customer_id,status,card_present_flag,balance,date,gender,age,merchant_suburb,merchant_state,amount,movement
CUS-809013380,authorized,1.0,4828.06,2018-09-21,F,21,Ballina,NSW,67.54,debit
CUS-2142601169,authorized,1.0,541.24,2018-09-21,M,38,Bass Hill,NSW,63.52,debit
CUS-809013380,authorized,1.0,4813.67,2018-09-21,F,21,Alstonville,NSW,14.39,debit
CUS-1614226872,authorized,1.0,3902.21,2018-09-21,F,40,Brisbane City,QLD,38.7,debit
CUS-325142416,authorized,1.0,4899.21,2018-09-21,F,21,Eaton,NT,42.17,debit
CUS-2505971401,authorized,0.0,11232.6,2018-09-21,F,40,Modbury,SA,9.34,debit
CUS-3249305314,authorized,0.0,39066.51,2018-09-21,M,38,Alexandria,NSW,93.62,debit
CUS-3325710106,authorized,1.0,4454.87,2018-09-21,M,20,South Yarra,VIC,72.7,debit
CUS-1196156254,posted,,22903.41,2018-09-21,F,34,,,16.0,debit
CUS-127297539,posted,,6614.3,2018-09-21,F,20,,,1138.79,credit
CUS-2500783281,posted,,11095.44,2018-09-21,F,23,,,179.0,debit
CUS-2695611575,posted,,4630.53,2018-09-21,M,37,,,917.45,credit
CUS-1614226872,authorized,1.0,3879.87,2018-09-21,F,40,Mount Gravatt East,QLD,22.34,debit
CUS-3325710106,authorized,1.0,4445.02,2018-09-21,M,20,Templestowe Lower,VIC,9.85,debit
CUS-1614226872,authorized,0.0,3871.06,2018-09-21,F,40,Taringa,QLD,8.81,debit
CUS-1654129794,posted,,3037.69,2018-09-21,F,64,,,576.0,credit
CUS-1669695324,posted,,6113.27,2018-09-21,F,25,,,1225.33,credit
CUS-2505971401,posted,,13179.17,2018-09-21,F,40,,,1946.57,credit
CUS-325142416,posted,,4870.21,2018-09-21,F,21,,,29.0,debit
CUS-3716701010,posted,,5314.13,2018-09-21,F,47,,,1403.0,debit
CUS-2688605418,authorized,0.0,7286.1,2018-09-21,M,20,Sydney,NSW,31.37,debit
CUS-4023861240,authorized,1.0,12057.68,2018-09-21,M,28,Williamstown North,VIC,5.62,debit
CUS-1196156254,authorized,0.0,22866.41,2018-09-21,F,34,Phillip,ACT,37.0,debit
CUS-586638664,authorized,1.0,2182.88,2018-09-21,F,18,Rouse Hill,NSW,58.54,debit
CUS-1499065773,posted,,18993.08,2018-09-21,F,46,,,22.0,debit
CUS-1816693151,posted,,70202.78,2018-09-21,M,40,,,40.0,debit
CUS-586638664,posted,,4135.17,2018-09-21,F,18,,,1952.29,credit
CUS-1604596597,authorized,1.0,8528.82,2018-09-21,M,38,Shoalhaven Heads,NSW,10.36,debit
CUS-1433879684,authorized,1.0,3172.05,2018-09-21,M,24,Maribyrnong,VIC,16.46,debit
CUS-331942311,authorized,0.0,3047.71,2018-09-21,F,26,Margaret River,WA,23.11,debit
CUS-3378712515,authorized,1.0,3834.53,2018-09-21,F,24,Wantirna South,VIC,15.32,debit
CUS-4023861240,authorized,0.0,12023.77,2018-09-21,M,28,Bruthen,VIC,33.91,debit
CUS-4023861240,authorized,0.0,12000.04,2018-09-21,M,28,Sunshine,VIC,23.73,debit
CUS-2142601169,authorized,1.0,465.99,2018-09-21,M,38,Sydney,NSW,75.25,debit
CUS-1005756958,posted,,4411.21,2018-09-21,F,53,,,156.0,debit
CUS-1478398256,posted,,16609.05,2018-09-21,M,38,,,3649.51,credit
CUS-1896554896,posted,,11829.28,2018-09-21,M,35,,,2308.67,credit
CUS-1433879684,authorized,1.0,3152.63,2018-09-21,M,24,Hoppers Crossing,VIC,19.42,debit
CUS-127297539,authorized,1.0,6598.32,2018-09-21,F,20,South Bunbury,WA,15.98,debit
CUS-2083971310,authorized,1.0,6731.69,2018-09-21,M,31,Parramatta,NSW,35.2,debit
CUS-2738291516,authorized,1.0,13086.97,2018-09-21,M,35,Ormeau,QLD,30.63,debit
CUS-1892177589,authorized,0.0,8655.17,2018-09-21,M,44,South Melbourne,VIC,12.86,debit
CUS-326006476,authorized,0.0,8596.32,2018-09-21,M,22,Darlinghurst,NSW,39.54,debit
CUS-3378712515,authorized,0.0,3787.95,2018-09-21,F,24,Cremorne,VIC,46.58,debit
CUS-1140341822,posted,,7136.0,2018-09-21,M,28,,,1916.51,credit
CUS-2031327464,posted,,13194.24,2018-09-21,M,40,,,41.0,debit
CUS-2059096722,posted,,36270.87,2018-09-21,M,21,,,1560.2,credit
CUS-2663907001,posted,,38478.43,2018-09-21,M,28,,,43.0,debit
CUS-423725039,posted,,3363.65,2018-09-21,F,24,,,27.0,debit
CUS-325142416,authorized,1.0,4798.42,2018-09-21,F,21,Winnellie,NT,71.79,debit
CUS-3249305314,authorized,1.0,40919.33,2018-09-21,M,38,Bonnyrigg,NSW,28.13,debit
CUS-326006476,authorized,1.0,8565.18,2018-09-21,M,22,Hinchinbrook,NSW,31.14,debit
CUS-1499065773,posted,,21463.53,2018-09-21,F,46,,,2470.45,credit
CUS-2370108457,posted,,264519.11,2018-09-21,M,46,,,2179.96,credit
CUS-2738291516,posted,,15631.73,2018-09-21,M,35,,,2544.76,credit
CUS-2142601169,authorized,1.0,447.83,2018-09-21,M,38,Kadina,SA,18.16,debit
CUS-2599279756,authorized,1.0,3726.21,2018-09-21,F,43,Eden,NSW,26.67,debit
CUS-1196156254,authorized,1.0,22840.7,2018-09-21,F,34,Lobethal,SA,25.71,debit
CUS-586638664,authorized,1.0,4128.03,2018-09-21,F,18,Richmond,NSW,7.14,debit
CUS-3378712515,authorized,1.0,3761.67,2018-09-21,F,24,Melbourne,VIC,26.28,debit
CUS-1196156254,authorized,0.0,22815.98,2018-09-21,F,34,Adelaide,SA,24.72,debit
CUS-3336454548,authorized,0.0,13904.09,2018-09-21,M,18,Highland Park,QLD,18.53,debit
CUS-134193016,posted,,6892.34,2018-09-21,F,21,,,33.0,debit
CUS-1433879684,posted,,3099.63,2018-09-21,M,24,,,53.0,debit
CUS-2206365095,posted,,19755.62,2018-09-21,F,38,,,66.0,debit
CUS-2142601169,authorized,0.0,437.65,2018-09-21,M,38,Mascot,NSW,10.18,debit
CUS-1604596597,authorized,1.0,8510.74,2018-09-21,M,38,Seaton,SA,18.08,debit
CUS-3378712515,authorized,1.0,3744.85,2018-09-21,F,24,Taylors Lakes,VIC,16.82,debit
CUS-1196156254,posted,,22752.98,2018-09-21,F,34,,,63.0,debit
CUS-127297539,posted,,6543.32,2018-09-21,F,20,,,55.0,debit
CUS-2317998716,posted,,13366.9,2018-09-21,M,19,,,40.0,debit
CUS-2650223890,posted,,2582.66,2018-09-21,F,35,,,45.0,debit
CUS-809013380,posted,,4735.67,2018-09-21,F,21,,,78.0,debit
CUS-1433879684,authorized,1.0,3056.07,2018-09-21,M,24,Camberwell,VIC,43.56,debit
CUS-2650223890,authorized,1.0,2627.66,2018-09-21,F,35,Highett,VIC,46.65,debit
CUS-860700529,authorized,1.0,3077.42,2018-09-21,M,30,Annerley,QLD,36.04,debit
CUS-1790886359,authorized,1.0,11761.94,2018-09-21,M,39,Docklands,VIC,14.16,debit
CUS-1646621553,authorized,0.0,6548.82,2018-09-21,M,26,Joondalup,WA,33.31,debit
CUS-2599279756,authorized,1.0,3711.24,2018-09-21,F,43,Maryborough,VIC,14.97,debit
CUS-3336454548,posted,,13877.09,2018-09-21,M,18,,,27.0,debit
CUS-1604596597,authorized,1.0,8504.38,2018-09-21,M,38,West Lakes,SA,6.36,debit
CUS-1604596597,authorized,0.0,8484.66,2018-09-21,M,38,Hindmarsh,SA,19.72,debit
CUS-443776336,authorized,1.0,8519.14,2018-09-21,M,19,Morley,WA,47.8,debit
CUS-2650223890,authorized,1.0,2481.62,2018-09-21,F,35,North Nowra,NSW,101.04,debit
CUS-2348881191,authorized,1.0,5778.8,2018-09-21,F,41,Birtinya,QLD,98.83,debit
CUS-2110742437,authorized,1.0,11725.43,2018-09-21,M,20,Adelaide,SA,6.49,debit
CUS-127297539,posted,,6459.37,2018-09-21,F,20,,,69.0,debit
CUS-1646183815,posted,,55072.06,2018-09-21,M,78,,,38.0,debit
CUS-2083971310,posted,,6702.69,2018-09-21,M,31,,,29.0,debit
CUS-2317998716,posted,,13316.9,2018-09-21,M,19,,,50.0,debit
CUS-860700529,posted,,3054.42,2018-09-21,M,30,,,23.0,debit
CUS-3378712515,authorized,1.0,3688.93,2018-09-21,F,24,Burleigh Heads,QLD,55.92,debit
CUS-586638664,authorized,0.0,4112.69,2018-09-21,F,18,Busselton,WA,15.34,debit
CUS-3142625864,authorized,1.0,12990.83,2018-09-21,M,43,Templestowe Lower,VIC,56.64,debit
CUS-1196156254,authorized,0.0,22739.22,2018-09-21,F,34,Berry,NSW,13.76,debit
CUS-127297539,authorized,1.0,6528.37,2018-09-21,F,20,South Perth,WA,14.95,debit
CUS-443776336,authorized,0.0,8511.53,2018-09-21,M,19,South Fremantle,WA,7.61,debit
CUS-4023861240,authorized,1.0,11808.92,2018-09-21,M,28,Sydney,NSW,191.12,debit
CUS-1842679196,authorized,1.0,4300.1,2018-09-21,F,18,North Adelaide,SA,18.11,debit
CUS-1147642491,authorized,1.0,8240.64,2018-09-21,F,34,Mosman,NSW,50.79,debit
CUS-3142625864,authorized,0.0,12955.24,2018-09-21,M,43,Hawthorn,VIC,35.59,debit
CUS-2348881191,authorized,1.0,5748.42,2018-09-21,F,41,Dingley Village,VIC,30.38,debit
CUS-326006476,authorized,1.0,8550.67,2018-09-21,M,22,Randwick,NSW,14.51,debit
CUS-1147642491,authorized,0.0,8210.87,2018-09-21,F,34,Barmera,SA,29.77,debit
CUS-51506836,authorized,1.0,18265.55,2018-09-21,M,24,Noosa Heads,QLD,17.07,debit
CUS-325142416,authorized,1.0,4772.17,2018-09-21,F,21,Ringwood,VIC,26.25,debit
CUS-1499065773,authorized,1.0,21363.84,2018-09-21,F,46,North Sydney,NSW,99.69,debit
CUS-1433879684,posted,,3015.07,2018-09-21,M,24,,,41.0,debit
CUS-1646621553,authorized,0.0,6527.59,2018-09-21,M,26,Mount Lawley,WA,21.23,debit
CUS-326006476,authorized,1.0,8443.29,2018-09-21,M,22,Parramatta,NSW,107.38,debit
CUS-1388323263,authorized,0.0,7066.37,2018-09-21,M,69,Yarraville,VIC,111.63,debit
CUS-586638664,authorized,0.0,4098.39,2018-09-21,F,18,Brighton-Le-Sands,NSW,14.3,debit
CUS-326006476,authorized,1.0,8405.05,2018-09-22,M,22,Prairiewood,NSW,38.24,debit
CUS-1196156254,authorized,1.0,22728.1,2018-09-22,F,34,Lonsdale,SA,11.12,debit
CUS-1433879684,authorized,1.0,2975.16,2018-09-22,M,24,Melbourne,VIC,39.91,debit
CUS-1433879684,authorized,1.0,2966.9,2018-09-22,M,24,North Sydney,NSW,8.26,debit
CUS-326006476,authorized,1.0,8382.13,2018-09-22,M,22,Blacktown,NSW,22.92,debit
CUS-1669695324,posted,,6087.27,2018-09-22,F,25,,,26.0,debit
CUS-1220154422,authorized,0.0,8811.61,2018-09-22,F,25,Alpine,NSW,31.48,debit
CUS-1433879684,authorized,0.0,2946.86,2018-09-22,M,24,Ballan,VIC,20.04,debit
CUS-134193016,posted,,6699.34,2018-09-22,F,21,,,193.0,debit
CUS-1646621553,authorized,1.0,6503.54,2018-09-22,M,26,Broken Hill,NSW,24.05,debit
CUS-2059096722,posted,,36242.87,2018-09-22,M,21,,,28.0,debit
CUS-2348881191,authorized,1.0,5738.15,2018-09-22,F,41,Balwyn North,VIC,10.27,debit
CUS-1614226872,authorized,1.0,3810.61,2018-09-22,F,40,Wooloowin,QLD,60.45,debit
CUS-2505971401,authorized,1.0,13114.2,2018-09-22,F,40,Nowra North,NSW,64.97,debit
CUS-2083971310,posted,,6676.69,2018-09-22,M,31,,,26.0,debit
CUS-2206365095,posted,,19710.62,2018-09-22,F,38,,,45.0,debit
CUS-2500783281,posted,,11052.44,2018-09-22,F,23,,,43.0,debit
CUS-3151318058,posted,,39309.38,2018-09-22,M,42,,,37.0,debit
CUS-2695611575,authorized,1.0,4612.5,2018-09-22,M,37,Aratula,QLD,18.03,debit
CUS-3129499595,authorized,0.0,3933.56,2018-09-22,M,31,Surry Hills,NSW,34.23,debit
CUS-1220154422,authorized,0.0,8664.72,2018-09-22,F,25,Newman,WA,146.89,debit
CUS-2505971401,posted,,13032.2,2018-09-22,F,40,,,82.0,debit
CUS-127297539,authorized,1.0,6391.88,2018-09-22,F,20,Herne Hill,WA,67.49,debit
CUS-2142601169,authorized,1.0,414.14,2018-09-22,M,38,Kadina,SA,23.51,debit
CUS-1196156254,authorized,1.0,22716.26,2018-09-22,F,34,Adelaide,SA,11.84,debit
CUS-2142601169,authorized,1.0,403.56,2018-09-22,M,38,Wallaroo,SA,10.58,debit
CUS-2695611575,authorized,1.0,4603.74,2018-09-22,M,37,Broadbeach,QLD,8.76,debit
CUS-2142601169,authorized,0.0,390.11,2018-09-22,M,38,Manly,NSW,13.45,debit
CUS-3142625864,authorized,1.0,12938.45,2018-09-22,M,43,Richmond,VIC,16.79,debit
CUS-51506836,authorized,1.0,18242.05,2018-09-22,M,24,Victoria Point,QLD,23.5,debit
CUS-2599279756,authorized,0.0,3692.64,2018-09-22,F,43,Castlemaine,VIC,18.6,debit
CUS-3026014945,authorized,0.0,6381.07,2018-09-22,F,27,Cockburn Central,WA,7.71,debit
CUS-2142601169,authorized,1.0,378.87,2018-09-22,M,38,Camperdown,NSW,11.24,debit
CUS-586638664,posted,,4053.39,2018-09-22,F,18,,,45.0,debit
CUS-2142601169,authorized,1.0,364.41,2018-09-22,M,38,Moorebank,NSW,14.46,debit
CUS-2487424745,authorized,1.0,2717.9,2018-09-22,F,26,Highland Park,QLD,9.53,debit
CUS-51506836,authorized,1.0,18219.03,2018-09-22,M,24,Coffs Harbour,NSW,23.02,debit
CUS-2487424745,authorized,1.0,2709.46,2018-09-22,F,26,Arundel,VIC,8.44,debit
CUS-51506836,authorized,1.0,18213.55,2018-09-22,M,24,Kalbarri,WA,5.48,debit
CUS-1140341822,posted,,7046.0,2018-09-22,M,28,,,90.0,debit
CUS-2083971310,posted,,6659.69,2018-09-22,M,31,,,17.0,debit
CUS-2695611575,authorized,1.0,4581.59,2018-09-22,M,37,Broadbeach,QLD,22.15,debit
CUS-2695611575,authorized,1.0,4567.79,2018-09-22,M,37,Biggera Waters,QLD,13.8,debit
CUS-1220154422,authorized,1.0,8503.1,2018-09-22,F,25,Brookvale,NSW,161.62,debit
CUS-2487424745,authorized,1.0,2703.06,2018-09-22,F,26,Brisbane City,QLD,6.4,debit
CUS-51506836,authorized,1.0,18207.47,2018-09-22,M,24,Brisbane,QLD,6.08,debit
CUS-2487424745,authorized,1.0,2694.98,2018-09-22,F,26,Biggera Waters,QLD,8.08,debit
CUS-2695611575,authorized,1.0,4559.17,2018-09-22,M,37,Labrador,QLD,8.62,debit
CUS-3129499595,authorized,0.0,3884.16,2018-09-22,M,31,Brookvale,NSW,49.4,debit
CUS-3180318393,posted,,6818.07,2018-09-22,M,27,,,140.0,debit
CUS-3336454548,posted,,13704.09,2018-09-22,M,18,,,173.0,debit
CUS-3395687666,posted,,16026.17,2018-09-22,M,42,,,45.0,debit
CUS-511326734,posted,,4962.45,2018-09-22,M,23,,,99.0,debit
CUS-2695611575,authorized,1.0,4544.42,2018-09-22,M,37,Annerley,QLD,14.75,debit
CUS-3142625864,authorized,1.0,12923.71,2018-09-22,M,43,Parkville,VIC,14.74,debit
CUS-2487424745,authorized,1.0,2683.21,2018-09-22,F,26,Taringa,QLD,11.77,debit
CUS-2487424745,authorized,1.0,2673.61,2018-09-22,F,26,Biggera Waters,QLD,9.6,debit
CUS-1896554896,posted,,11785.28,2018-09-22,M,35,,,44.0,debit
CUS-860700529,authorized,1.0,3038.0,2018-09-22,M,30,Cannon Hill,QLD,16.42,debit
CUS-860700529,authorized,0.0,3022.9,2018-09-22,M,30,Runcorn,QLD,15.1,debit
CUS-3325710106,authorized,1.0,4381.53,2018-09-22,M,20,Glen Waverley,VIC,63.49,debit
CUS-3336454548,posted,,13659.09,2018-09-22,M,18,,,45.0,debit
CUS-51506836,posted,,18137.47,2018-09-22,M,24,,,70.0,debit
CUS-2819545904,authorized,1.0,112723.55,2018-09-22,M,42,Blackwater,QLD,80.41,debit
CUS-1614226872,authorized,1.0,3803.87,2018-09-22,F,40,Brisbane City,QLD,6.74,debit
CUS-1140341822,authorized,1.0,7020.28,2018-09-22,M,28,Maribyrnong,VIC,25.72,debit
CUS-860700529,authorized,1.0,2995.18,2018-09-22,M,30,Brisbane City,QLD,27.72,debit
CUS-3026014945,authorized,1.0,6363.17,2018-09-22,F,27,Fremantle,WA,17.9,debit
CUS-127297539,authorized,1.0,6374.09,2018-09-22,F,20,Taree,NSW,17.79,debit
CUS-127297539,authorized,1.0,6354.86,2018-09-22,F,20,Gosnells,WA,19.23,debit
CUS-2487424745,authorized,1.0,2665.39,2018-09-22,F,26,Benowa,QLD,8.22,debit
CUS-1478398256,authorized,1.0,16580.3,2018-09-22,M,38,Roxburgh Park,VIC,28.75,debit
CUS-2599279756,authorized,1.0,3653.05,2018-09-22,F,43,Castlemaine,VIC,39.59,debit
CUS-1842679196,authorized,1.0,4283.31,2018-09-22,F,18,Highgate,SA,16.79,debit
CUS-3431016847,authorized,1.0,6958.91,2018-09-22,M,22,Terrey Hills,NSW,34.36,debit
CUS-1388323263,posted,,7049.37,2018-09-22,M,69,,,17.0,debit
CUS-3336454548,posted,,13638.09,2018-09-22,M,18,,,21.0,debit
CUS-3431016847,authorized,1.0,6947.9,2018-09-22,M,22,Chatswood,NSW,11.01,debit
CUS-2599279756,authorized,1.0,3623.31,2018-09-22,F,43,Robinvale,VIC,29.74,debit
CUS-2650223890,authorized,1.0,2444.84,2018-09-22,F,35,Smithfield,SA,36.78,debit
CUS-1220154422,authorized,0.0,8482.96,2018-09-22,F,25,Newman,WA,20.14,debit
CUS-2738291516,posted,,15510.73,2018-09-22,M,35,,,121.0,debit
CUS-4023861240,posted,,11759.92,2018-09-22,M,28,,,49.0,debit
CUS-127297539,authorized,1.0,6318.67,2018-09-22,F,20,Duncraig,WA,36.19,debit
CUS-3026014945,authorized,1.0,6326.9,2018-09-22,F,27,Subiaco,WA,36.27,debit
CUS-1147642491,authorized,1.0,8180.32,2018-09-22,F,34,Maroubra,NSW,30.55,debit
CUS-3431016847,authorized,1.0,6929.45,2018-09-22,M,22,Balmain,NSW,18.45,debit
CUS-1669695324,authorized,1.0,6068.23,2018-09-22,F,25,Hilton,WA,19.04,debit
CUS-3325710106,authorized,1.0,4351.29,2018-09-22,M,20,Sydney,NSW,30.24,debit
CUS-4142663097,posted,,8243.04,2018-09-22,F,34,,,17.0,debit
CUS-55310383,posted,,7893.82,2018-09-22,F,30,,,155.0,debit
CUS-2487424745,authorized,0.0,2658.87,2018-09-22,F,26,Runaway Bay,QLD,6.52,debit
CUS-860700529,authorized,1.0,2989.94,2018-09-22,M,30,Plainland,QLD,5.24,debit
CUS-2484453271,posted,,5537.47,2018-09-22,M,20,,,116.0,debit
CUS-3117610635,authorized,1.0,62176.04,2018-09-22,M,33,Melbourne,VIC,14.8,debit
CUS-511326734,authorized,1.0,4946.04,2018-09-22,M,23,Sydney,NSW,16.41,debit
CUS-2487424745,authorized,1.0,2653.52,2018-09-22,F,26,Mermaid Waters,QLD,5.35,debit
CUS-1614226872,authorized,1.0,3761.5,2018-09-22,F,40,Kalbarri,WA,42.37,debit
CUS-2599279756,authorized,1.0,3595.19,2018-09-22,F,43,Eden,NSW,28.12,debit
CUS-2142601169,authorized,1.0,357.58,2018-09-22,M,38,Croydon,NSW,6.83,debit
CUS-3378712515,posted,,3660.93,2018-09-22,F,24,,,28.0,debit
CUS-3716701010,posted,,5193.13,2018-09-22,F,47,,,121.0,debit
CUS-1790886359,authorized,0.0,11603.67,2018-09-22,M,39,Melbourne,VIC,158.27,debit
CUS-3180318393,authorized,1.0,6803.49,2018-09-22,M,27,Rochester,VIC,14.58,debit
CUS-51506836,authorized,0.0,18118.73,2018-09-22,M,24,Tanah Merah,QLD,18.74,debit
CUS-3702001629,authorized,1.0,3734.65,2018-09-22,F,18,Sydney,NSW,23.18,debit
CUS-1433879684,authorized,1.0,2901.45,2018-09-22,M,24,Essendon Fields,VIC,45.41,debit
CUS-1499065773,posted,,21335.84,2018-09-22,F,46,,,28.0,debit
CUS-2599279756,authorized,1.0,3559.97,2018-09-22,F,43,Mansfield,VIC,35.22,debit
CUS-3325710106,authorized,1.0,4331.31,2018-09-22,M,20,Melbourne,VIC,19.98,debit
CUS-2695611575,authorized,0.0,4534.67,2018-09-22,M,37,Highgate Hill,QLD,9.75,debit
CUS-4023861240,authorized,1.0,11725.04,2018-09-22,M,28,Tullamarine,VIC,34.88,debit
CUS-1842679196,authorized,0.0,4278.81,2018-09-22,F,18,Bruce,ACT,4.5,debit
CUS-2487424745,authorized,1.0,2630.48,2018-09-22,F,26,Broadbeach,QLD,23.04,debit
CUS-1478398256,authorized,1.0,16553.67,2018-09-22,M,38,Campbellfield,VIC,26.63,debit
CUS-3249305314,authorized,1.0,40876.41,2018-09-22,M,38,Emu Plains,NSW,42.92,debit
CUS-586638664,authorized,0.0,4009.05,2018-09-22,F,18,Menai,NSW,44.34,debit
CUS-2688605418,authorized,1.0,7263.94,2018-09-22,M,20,Eastgardens,NSW,22.16,debit
CUS-164374203,posted,,8228.36,2018-09-22,F,20,,,30.0,debit
CUS-1614226872,authorized,1.0,3739.18,2018-09-22,F,40,Brisbane City,QLD,22.32,debit
CUS-3180318393,authorized,1.0,6780.82,2018-09-22,M,27,Camberwell,VIC,22.67,debit
CUS-2487424745,authorized,1.0,2617.61,2018-09-22,F,26,Gold Coast,QLD,12.87,debit
CUS-1196156254,authorized,1.0,22597.75,2018-09-22,F,34,Adelaide,SA,118.51,debit
CUS-164374203,authorized,0.0,8258.36,2018-09-22,F,20,Balgowlah,NSW,21.5,debit
CUS-2487424745,authorized,1.0,2605.8,2018-09-22,F,26,Miami,QLD,11.81,debit
CUS-586638664,authorized,1.0,3900.19,2018-09-22,F,18,Balingup,WA,108.86,debit
CUS-1842679196,authorized,1.0,4258.75,2018-09-22,F,18,Mount Melville,WA,20.06,debit
CUS-1196156254,authorized,0.0,22585.07,2018-09-22,F,34,Mckail,WA,12.68,debit
CUS-3129499595,authorized,1.0,3150.06,2018-09-22,M,31,Gladesville,NSW,734.1,debit
CUS-3026014945,authorized,1.0,6309.89,2018-09-22,F,27,Forrestdale,WA,17.01,debit
CUS-1896554896,posted,,9869.28,2018-09-22,M,35,,,1916.0,debit
CUS-2370108457,posted,,264476.11,2018-09-22,M,46,,,43.0,debit
CUS-3716701010,posted,,5169.13,2018-09-22,F,47,,,24.0,debit
CUS-51506836,authorized,0.0,18089.16,2018-09-22,M,24,Parkinson,QLD,29.57,debit
CUS-4023861240,authorized,1.0,11696.85,2018-09-22,M,28,Tom Price,WA,28.19,debit
CUS-2505971401,authorized,0.0,13017.5,2018-09-22,F,40,Denmark,WA,14.7,debit
CUS-1614226872,authorized,0.0,3719.16,2018-09-22,F,40,Indooroopilly,QLD,20.02,debit
CUS-860700529,authorized,1.0,2973.51,2018-09-23,M,30,South Brisbane,QLD,16.43,debit
CUS-1196156254,authorized,0.0,22535.31,2018-09-23,F,34,Albany,WA,49.76,debit
CUS-3702001629,authorized,1.0,2233.19,2018-09-23,F,18,Mount Gravatt,QLD,1501.46,debit
CUS-2283904812,posted,,7047.01,2018-09-23,M,22,,,25.0,debit
CUS-1604596597,authorized,1.0,8452.89,2018-09-23,M,38,Mount Waverley,VIC,31.77,debit
CUS-2695611575,authorized,0.0,4520.82,2018-09-23,M,37,Broadbeach,QLD,13.85,debit
CUS-325142416,posted,,4591.17,2018-09-23,F,21,,,181.0,debit
CUS-3336454548,posted,,13537.09,2018-09-23,M,18,,,101.0,debit
CUS-3462882033,posted,,47648.13,2018-09-23,M,22,,,36.0,debit
CUS-511326734,authorized,1.0,4936.77,2018-09-23,M,23,South Penrith,NSW,9.27,debit
CUS-3378712515,posted,,3622.93,2018-09-23,F,24,,,38.0,debit
CUS-2505971401,authorized,1.0,12971.58,2018-09-23,F,40,South Nowra,NSW,45.92,debit
CUS-1196156254,posted,,22504.31,2018-09-23,F,34,,,31.0,debit
CUS-1654129794,posted,,3007.69,2018-09-23,F,64,,,30.0,debit
CUS-1816693151,posted,,70163.78,2018-09-23,M,40,,,39.0,debit
CUS-2031327464,posted,,13082.24,2018-09-23,M,40,,,112.0,debit
CUS-2317998716,authorized,1.0,13290.69,2018-09-23,M,19,Townsville City,QLD,26.21,debit
CUS-3325710106,posted,,4249.83,2018-09-23,M,20,,,49.0,debit
CUS-3325710106,authorized,1.0,4298.83,2018-09-23,M,20,Mckinnon,VIC,32.48,debit
CUS-1388323263,posted,,6855.37,2018-09-23,M,69,,,194.0,debit
CUS-2283904812,posted,,7014.01,2018-09-23,M,22,,,33.0,debit
CUS-3325710106,authorized,1.0,4236.26,2018-09-23,M,20,Melbourne,VIC,13.57,debit
CUS-3026014945,authorized,1.0,6285.29,2018-09-23,F,27,Stirling,WA,24.6,debit
CUS-3325710106,authorized,1.0,4214.59,2018-09-23,M,20,Box Hill North,VIC,21.67,debit
CUS-3180318393,authorized,1.0,6749.54,2018-09-23,M,27,Craigieburn,VIC,31.28,debit
CUS-2688605418,authorized,1.0,7241.83,2018-09-23,M,20,Kojonup,WA,22.11,debit
CUS-511326734,authorized,0.0,4915.99,2018-09-23,M,23,Wetherill Park,NSW,20.78,debit
CUS-1140341822,authorized,1.0,7013.85,2018-09-23,M,28,Carnegie,VIC,6.43,debit
CUS-1147642491,authorized,1.0,8162.86,2018-09-23,F,34,Sydney,NSW,17.46,debit
CUS-51506836,authorized,1.0,18082.63,2018-09-23,M,24,Willowbank,QLD,6.53,debit
CUS-1196156254,authorized,1.0,22479.17,2018-09-23,F,34,Phillip,ACT,25.14,debit
CUS-2688605418,authorized,1.0,7215.07,2018-09-23,M,20,Wallaroo,SA,26.76,debit
CUS-1499065773,authorized,1.0,21279.77,2018-09-23,F,46,Sydney,NSW,56.07,debit
CUS-3117610635,authorized,1.0,62146.2,2018-09-23,M,33,Malvern,VIC,29.84,debit
CUS-1220154422,authorized,0.0,8469.77,2018-09-23,F,25,Rockhampton City,QLD,13.19,debit
CUS-1604596597,posted,,8371.89,2018-09-23,M,38,,,81.0,debit
CUS-2059096722,posted,,36200.87,2018-09-23,M,21,,,42.0,debit
CUS-511326734,authorized,1.0,4907.79,2018-09-23,M,23,Carlingford,NSW,8.2,debit
CUS-4142663097,authorized,0.0,8225.28,2018-09-23,F,34,West Perth,WA,17.76,debit
CUS-1140341822,authorized,0.0,5743.36,2018-09-23,M,28,Malvern,VIC,1270.49,debit
CUS-3117610635,authorized,0.0,62096.97,2018-09-23,M,33,Mount Gambier,SA,49.23,debit
CUS-2819545904,authorized,0.0,112673.71,2018-09-23,M,42,Sydney,NSW,49.84,debit
CUS-4142663097,authorized,1.0,8184.4,2018-09-23,F,34,Winnellie,NT,40.88,debit
CUS-3117610635,authorized,1.0,62081.86,2018-09-23,M,33,Kew,VIC,15.11,debit
CUS-2663907001,posted,,38450.43,2018-09-23,M,28,,,28.0,debit
CUS-3142625864,posted,,12892.71,2018-09-23,M,43,,,31.0,debit
CUS-3255104878,posted,,30876.92,2018-09-23,F,43,,,38.0,debit
CUS-4023861240,posted,,11662.85,2018-09-23,M,28,,,34.0,debit
CUS-51506836,authorized,1.0,18055.37,2018-09-23,M,24,Newtown,QLD,27.26,debit
CUS-3129499595,authorized,1.0,3121.33,2018-09-23,M,31,Randwick,NSW,28.73,debit
CUS-511326734,authorized,0.0,4893.61,2018-09-23,M,23,Marrickville,NSW,14.18,debit
CUS-2599279756,authorized,0.0,3537.82,2018-09-23,F,43,Castlemaine,VIC,22.15,debit
